Name;OLED3_Kontakt1U_K11_U0.00e+000V 1;OLED3_Kontakt1U_K11_U5.00e-001V 1;OLED3_Kontakt1U_K11_U1.00e+000V 1;OLED3_Kontakt1U_K11_U1.50e+000V 1;OLED3_Kontakt1U_K11_U2.00e+000V 1;OLED3_Kontakt1U_K11_U2.50e+000V 1;OLED3_Kontakt1U_K11_U3.00e+000V 1;OLED3_Kontakt1U_K11_U3.50e+000V 1;OLED3_Kontakt1U_K11_U4.00e+000V 1;OLED3_Kontakt1U_K11_U4.50e+000V 1;OLED3_Kontakt1U_K11_U5.00e+000V 1;OLED3_Kontakt1U_K11_U5.50e+000V 1;OLED3_Kontakt1U_K11_U6.00e+000V 1;OLED3_Kontakt1U_K11_U6.50e+000V 1;OLED3_Kontakt1U_K11_U7.00e+000V 1;OLED3_Kontakt1U_K11_U7.50e+000V 1;OLED3_Kontakt1U_K11_U8.00e+000V 1;OLED3_Kontakt1U_K11_U8.50e+000V 1;OLED3_Kontakt1U_K11_U9.00e+000V 1;OLED3_Kontakt1U_K11_U9.50e+000V 1;OLED3_Kontakt1U_K11_U1.00e+001V 1;Name;OLED3_Kontakt1U_K11 1;OLED3_Kontakt1U_K11_U0.00e+000V_Leuchtdichte 1;OLED3_Kontakt1U_K11_U0.00e+000V_Lichtstrom 1;OLED3_Kontakt1U_K11_U0.00e+000V_CIEx 1;OLED3_Kontakt1U_K11_U0.00e+000V_CIEy 1;OLED3_Kontakt1U_K11_U0.00e+000V_CIEz 1;OLED3_Kontakt1U_K11_U0.00e+000V_Beleuchtungsstärke 1;OLED3_Kontakt1U_K11_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED3_Kontakt1U_K11_U0.00e+000V_PeakX 1;OLED3_Kontakt1U_K11_U0.00e+000V_PeakY 1;OLED3_Kontakt1U_K11_U0.00e+000V_PEfficiency 1;OLED3_Kontakt1U_K11_U0.00e+000V_CEfficiency 1;OLED3_Kontakt1U_K11_U0.00e+000V_EQE 1;OLED3_Kontakt1U_K11_U0.00e+000V_EPCE 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);Power Efficiency (lm/W);Current Efficiency (cd/A);EQE (1);EPCE (1);
3.00000e-007;-4.56719e+006;-7.10429e+007;-2.71847e+007;3.63191e+007;-0.00000e+000;-4.38582e+007;5.59646e+007;-7.10429e+007;-4.44308e+008;7.53916e+006;-2.26175e+007;-1.14901e+008;-3.47238e+007;-5.73413e+007;-4.68302e+007;-7.56512e+009;-7.85821e+007;-8.97663e+009;-1.72242e+008;-4.24770e+010;-7.82481e+010;0.00000e+000;2.51576e-005;8.18766e+000;8.48836e-004;-1.63646e+001;-1.46925e+001;3.20570e+001;-1.05286e-001;-4.94624e-002;3.04000e-007;9.39707e+007;0.00000e+000;0.00000e+000;0.00000e+000;0.00000e+000;
3.01000e-007;-1.82301e+007;-7.35538e+007;-1.05604e+005;-5.52182e+007;3.67769e+007;-1.85469e+007;-7.36594e+007;-7.35538e+007;-4.24149e+008;-3.64601e+007;-3.69881e+007;-9.19951e+007;-1.85469e+007;-1.47108e+008;-5.53238e+007;-6.89735e+009;-7.36594e+007;-8.04124e+009;-1.84307e+008;-3.93730e+010;-7.34699e+010;5.00000e-001;1.87455e-004;4.69563e+000;4.86808e-004;-4.25414e-001;-4.33105e-001;1.85852e+000;2.23342e-001;2.39578e-001;3.04000e-007;8.90564e+007;1.57390e+004;2.50494e+003;8.31089e+001;2.38289e+002;
3.02000e-007;-5.17110e+007;-6.58229e+007;1.35748e+007;-5.90355e+007;-9.29724e+007;-3.81363e+007;-7.93976e+007;-6.89480e+007;-4.03238e+008;3.66225e+006;-1.72370e+007;-3.75991e+007;-5.53733e+007;-1.13872e+008;-7.93976e+007;-6.32911e+009;-8.98473e+007;-7.38735e+009;-2.17294e+008;-3.56999e+010;-6.86827e+010;1.00000e+000;6.06606e-004;1.45063e+001;1.50390e-003;3.54542e-001;3.08067e-001;3.37391e-001;4.05002e-001;2.91451e-001;3.07000e-007;8.33860e+007;7.51276e+003;2.39139e+003;2.94289e+001;6.67653e+001;
3.03000e-007;-2.50252e+007;-5.35705e+007;-6.41310e+007;-6.06108e+007;3.04975e+007;7.04031e+006;-1.05605e+007;-1.60327e+007;-3.03054e+008;-5.08818e+006;1.95529e+007;-5.86587e+007;-3.55856e+007;-6.06108e+007;-2.65932e+007;-5.76475e+009;-7.31234e+007;-6.81939e+009;-1.94345e+008;-3.24671e+010;-6.38745e+010;1.50000e+000;1.54885e-003;1.39968e+001;1.45108e-003;6.85945e-001;6.82309e-001;-3.68253e-001;-2.64631e-002;7.36148e-002;7.90000e-007;4.32630e+007;1.89268e+003;9.03690e+002;3.44022e-001;-1.13904e+000;
3.04000e-007;9.39707e+007;8.90564e+007;7.17707e+007;9.91415e+006;3.21996e+007;5.68568e+007;1.98283e+007;-7.37151e+006;-2.12513e+008;1.49140e+007;3.71140e+007;1.73711e+007;7.66851e+007;3.46568e+007;1.73711e+007;-5.07871e+009;1.73711e+007;-6.00545e+009;-4.44000e+007;-2.93948e+010;-5.90124e+010;2.00000e+000;4.22758e-003;3.65949e+000;3.79388e-004;-8.51453e-002;-1.09035e-001;1.19418e+000;-1.21034e-001;-2.00532e-001;3.06000e-007;6.46326e+007;1.35972e+002;8.65623e+001;-1.94971e+000;-1.43149e+000;
3.05000e-007;1.22740e+007;-1.76750e+007;3.43648e+006;-4.05076e+006;-4.05076e+006;-4.83599e+007;2.45480e+007;9.57347e+006;-2.23389e+008;-3.12992e+007;-1.01877e+007;-2.38120e+007;-4.49235e+007;-3.60860e+007;-3.60860e+007;-4.66415e+009;-7.21719e+007;-5.43668e+009;-1.11694e+008;-2.63327e+010;-5.42544e+010;2.50000e+000;1.84333e-001;2.05530e+001;2.13078e-003;4.61983e-001;6.69772e-001;-1.31755e-001;5.00691e-001;3.92415e-001;7.93000e-007;6.00182e+007;1.40114e+001;1.11499e+001;1.38960e-001;1.08649e-001;
3.06000e-007;2.48399e+007;6.12556e+007;5.95671e+007;1.15757e+007;6.46326e+007;3.55714e+007;6.20999e+007;5.05241e+007;-1.25044e+008;2.65285e+007;4.96799e+007;-2.39957e+007;4.79914e+007;1.32642e+007;1.32642e+007;-4.05964e+009;-4.96799e+007;-4.69957e+009;-4.96799e+007;-2.33013e+010;-4.94306e+010;3.00000e+000;2.94727e+000;2.25791e+002;2.34083e-002;6.69828e-001;3.41801e-001;-1.16284e-002;4.67876e+000;4.60031e+000;3.06000e-007;6.20999e+007;8.02259e+000;7.66101e+000;8.25899e-002;5.29163e-002;
3.07000e-007;-6.82430e+005;-3.51109e+006;8.33860e+007;-7.02219e+006;4.48629e+007;3.78407e+007;4.06693e+007;7.85100e+007;-1.38100e+008;4.13518e+007;2.24314e+007;8.38705e+006;1.54092e+007;2.24314e+007;1.89203e+007;-3.59537e+009;-3.71582e+007;-4.08954e+009;-6.66119e+007;-2.06650e+010;-4.46385e+010;3.50000e+000;1.32021e+001;1.58846e+001;1.64680e-003;4.55770e-001;3.84999e-001;1.59231e-001;2.89433e+001;2.87511e+001;7.35000e-007;4.11683e+008;1.07998e-001;1.20319e-001;1.32708e-001;6.26378e-002;
3.08000e-007;-1.00115e+007;1.00115e+007;1.00115e+007;2.00229e+007;7.81389e+005;-2.08043e+007;-2.00229e+007;2.38810e+007;-2.03306e+008;2.00229e+007;-0.00000e+000;-2.00229e+007;-1.69462e+007;-2.38810e+007;3.07669e+006;-3.17519e+009;6.93477e+006;-3.60334e+009;-8.31683e+007;-1.81370e+010;-3.98656e+010;4.00000e+000;3.34576e+001;8.79912e+000;9.12228e-004;6.13863e-001;3.84778e-001;1.35949e-003;1.47423e+000;2.53589e+000;7.99000e-007;3.60168e+008;2.06555e-002;2.62993e-002;4.46996e-003;1.10157e-003;
