Name;OLED2_Kontakt1U_K11_U0.00e+000V 1;OLED2_Kontakt1U_K11_U5.00e-001V 1;OLED2_Kontakt1U_K11_U1.00e+000V 1;OLED2_Kontakt1U_K11_U1.50e+000V 1;OLED2_Kontakt1U_K11_U2.00e+000V 1;OLED2_Kontakt1U_K11_U2.50e+000V 1;OLED2_Kontakt1U_K11_U3.00e+000V 1;OLED2_Kontakt1U_K11_U3.50e+000V 1;OLED2_Kontakt1U_K11_U4.00e+000V 1;OLED2_Kontakt1U_K11_U4.50e+000V 1;OLED2_Kontakt1U_K11_U5.00e+000V 1;OLED2_Kontakt1U_K11_U5.50e+000V 1;OLED2_Kontakt1U_K11_U6.00e+000V 1;OLED2_Kontakt1U_K11_U6.50e+000V 1;OLED2_Kontakt1U_K11_U7.00e+000V 1;OLED2_Kontakt1U_K11_U7.50e+000V 1;OLED2_Kontakt1U_K11_U8.00e+000V 1;OLED2_Kontakt1U_K11_U8.50e+000V 1;OLED2_Kontakt1U_K11_U9.00e+000V 1;OLED2_Kontakt1U_K11_U9.50e+000V 1;OLED2_Kontakt1U_K11_U1.00e+001V 1;Name;OLED2_Kontakt1U_K11 1;OLED2_Kontakt1U_K11_U0.00e+000V_Leuchtdichte 1;OLED2_Kontakt1U_K11_U0.00e+000V_Lichtstrom 1;OLED2_Kontakt1U_K11_U0.00e+000V_CIEx 1;OLED2_Kontakt1U_K11_U0.00e+000V_CIEy 1;OLED2_Kontakt1U_K11_U0.00e+000V_CIEz 1;OLED2_Kontakt1U_K11_U0.00e+000V_Beleuchtungsstärke 1;OLED2_Kontakt1U_K11_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED2_Kontakt1U_K11_U0.00e+000V_PeakX 1;OLED2_Kontakt1U_K11_U0.00e+000V_PeakY 1;OLED2_Kontakt1U_K11_U0.00e+000V_PEfficiency 1;OLED2_Kontakt1U_K11_U0.00e+000V_CEfficiency 1;OLED2_Kontakt1U_K11_U0.00e+000V_EQE 1;OLED2_Kontakt1U_K11_U0.00e+000V_EPCE 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);Power Efficiency (lm/W);Current Efficiency (cd/A);EQE (1);EPCE (1);
3.00000e-007;7.53916e+006;-4.38582e+007;1.96455e+007;-2.97197e+006;-1.21064e+007;-0.00000e+000;-0.00000e+000;6.64757e+007;-4.38582e+007;-0.00000e+000;-1.76810e+008;2.26175e+007;-9.36604e+007;-3.63191e+007;5.13974e+007;-9.82276e+007;-5.13974e+007;-1.21064e+007;-4.38582e+007;-1.66736e+007;-3.92910e+007;0.00000e+000;4.06970e-006;-2.06300e-001;-2.13877e-005;3.90426e-001;-7.45692e-002;6.84143e-001;3.12789e-001;2.62218e-001;3.03000e-007;4.65302e+007;0.00000e+000;0.00000e+000;0.00000e+000;0.00000e+000;
3.01000e-007;-1.82301e+007;-1.83357e+007;-1.82301e+007;-2.11208e+005;1.05604e+005;5.52182e+007;-1.05604e+005;3.16812e+005;-9.19951e+007;-5.52182e+007;-2.39736e+008;-1.82301e+007;-3.71993e+007;-0.00000e+000;-7.35538e+007;-5.54294e+007;-5.52182e+007;-9.19951e+007;-3.67769e+007;-0.00000e+000;-3.65657e+007;5.00000e-001;1.13030e-006;2.23179e-001;2.31376e-005;1.32195e+000;5.02794e-002;-3.72230e-001;3.05617e-001;2.10906e-001;3.03000e-007;3.04975e+007;1.24062e+005;1.97451e+004;1.21781e+004;5.40770e+004;
3.02000e-007;-6.78738e+006;-7.57354e+007;4.17985e+007;1.41119e+007;-3.75991e+007;-5.11739e+007;4.85859e+007;-0.00000e+000;-5.79613e+007;-2.03621e+007;-2.03182e+008;-4.12614e+007;-6.25024e+006;-3.08118e+007;7.32451e+006;-6.78738e+006;3.66225e+006;-3.08118e+007;1.04496e+007;3.66225e+006;-3.08118e+007;1.00000e+000;4.09394e-006;2.03676e+000;2.11157e-004;-1.14395e+000;-4.53246e-001;2.59720e+000;-1.72858e-001;-8.46354e-002;7.94000e-007;5.90208e+007;1.56296e+005;4.97507e+004;-2.36530e+003;-4.22228e+003;
3.03000e-007;4.65302e+007;3.04975e+007;4.30101e+007;5.00504e+007;6.60831e+007;7.50756e+007;6.25630e+007;2.15050e+007;5.35705e+007;5.00504e+007;-1.13797e+008;4.30101e+007;2.15050e+007;9.11083e+007;1.95213e+006;6.60831e+007;3.04975e+007;5.35705e+007;1.25126e+007;4.65302e+007;5.00504e+007;1.50000e+000;8.97879e-006;-1.22990e+000;-1.27506e-004;3.17415e-001;6.50384e-002;6.17547e-001;-1.77127e-001;-1.69202e-001;3.03000e-007;5.00504e+007;-2.86886e+004;-1.36978e+004;-1.36248e+003;-1.31515e+003;
3.04000e-007;-1.23713e+007;-1.23713e+007;1.48285e+007;-1.48285e+007;1.72857e+007;-2.22855e+007;2.45717e+006;3.21141e+007;-9.91415e+006;-2.71998e+007;-1.28542e+008;-6.92281e+007;2.45717e+006;-3.71140e+007;-2.47426e+007;7.37151e+006;-4.94853e+007;9.82868e+006;-7.45698e+006;-1.48285e+007;-1.72857e+007;2.00000e+000;2.44948e-003;8.67085e+000;8.98929e-004;4.74909e-001;3.05650e-001;2.19441e-001;5.36619e-001;3.91230e-001;3.03000e-007;6.60831e+007;5.56041e+002;3.53986e+002;9.62450e+000;1.09537e+001;
3.05000e-007;7.48724e+006;1.97612e+007;-1.84110e+007;1.36242e+007;1.97612e+007;1.84110e+007;8.83750e+006;-7.48724e+006;-3.47357e+007;-1.36242e+007;-6.81211e+007;-1.49745e+007;-3.95224e+007;-2.11115e+007;1.36242e+007;-1.22740e+007;-7.48724e+006;-4.83599e+007;2.11115e+007;-1.36242e+007;2.11115e+007;2.50000e+000;9.49636e-001;4.70447e+002;4.87725e-002;4.80763e-001;5.33344e-001;-1.41071e-002;3.58595e+000;3.44334e+000;3.03000e-007;7.50756e+007;6.22534e+001;4.95397e+001;1.77575e-001;1.51045e-001;
3.06000e-007;-1.24200e+007;-3.47271e+007;-7.36756e+007;-1.24200e+007;8.44258e+005;-2.48399e+007;-3.64157e+007;-1.32642e+007;-1.15757e+007;-3.72599e+007;-1.13468e+008;-2.31514e+007;-6.12556e+007;-4.79914e+007;-2.48399e+007;-3.81042e+007;-1.41085e+007;-6.12556e+007;1.15757e+007;-3.47271e+007;1.24200e+007;3.00000e+000;6.83939e+000;4.59282e+003;4.76149e-001;4.66888e-001;5.23192e-001;9.92062e-003;3.29172e+001;3.27410e+001;5.52000e-007;3.12034e+008;7.03219e+001;6.71524e+001;2.29706e-001;1.60429e-001;
3.07000e-007;-0.00000e+000;2.24314e+007;-1.12157e+007;-1.12157e+007;-4.19352e+006;-1.12157e+007;3.51109e+006;-7.70462e+006;-1.47268e+007;1.18981e+007;-1.04453e+008;1.47268e+007;-3.71582e+007;1.12157e+007;1.54092e+007;8.38705e+006;4.19352e+006;-3.01360e+007;-1.47268e+007;1.12157e+007;-3.51109e+006;3.50000e+000;1.92964e+001;1.37802e+004;1.42863e+000;4.66337e-001;5.25484e-001;8.17817e-003;9.68090e+001;9.66318e+001;5.55000e-007;9.29838e+008;6.41005e+001;7.14134e+001;2.39137e-001;1.43342e-001;
3.08000e-007;-2.30996e+007;-0.00000e+000;-3.38924e+007;-5.62107e+007;-0.00000e+000;-3.77505e+007;-2.08043e+007;-1.38695e+007;-2.69577e+007;6.15338e+006;-7.00802e+007;-1.77276e+007;-1.38695e+007;-1.38695e+007;-2.38810e+007;-3.31111e+007;-3.00344e+007;-4.08272e+007;-4.00458e+007;-1.00115e+007;6.15338e+006;4.00000e+000;3.90242e+001;1.48440e+003;1.53891e-001;1.62879e-001;6.35338e-002;7.73588e-001;1.63038e+002;9.04567e+001;3.88000e-007;1.86857e+009;2.98748e+000;3.80378e+000;1.39356e-001;1.04447e-001;
3.09000e-007;-1.82390e+007;1.69898e+007;1.63652e+007;-2.49830e+006;-1.63652e+007;-8.18262e+006;-1.57407e+007;1.06809e+007;-0.00000e+000;1.87372e+006;-5.28432e+007;1.00563e+007;-1.57407e+007;6.24574e+005;-2.45479e+007;-3.46042e+007;-6.24574e+005;-2.39233e+007;-1.76144e+007;1.69898e+007;-1.63652e+007;4.50000e+000;6.67455e+001;2.35543e+004;2.44193e+000;6.59303e-001;3.39937e-001;7.60122e-004;4.57418e+002;4.57203e+002;6.14000e-007;4.47370e+009;2.46369e+001;3.52897e+001;3.60309e-001;1.52293e-001;
3.10000e-007;-6.80767e+006;1.52059e+007;3.04118e+007;2.62127e+007;1.52059e+007;7.60294e+006;2.70079e+007;-6.80767e+006;-1.52059e+007;8.39821e+006;-4.30091e+007;4.19910e+006;1.94050e+007;-3.40384e+006;-2.60857e+006;-3.72194e+007;-0.00000e+000;7.60294e+006;-7.95269e+005;1.94050e+007;1.10068e+007;5.00000e+000;1.02882e+002;1.72564e+002;1.78902e-002;7.08010e-001;2.80845e-001;1.11448e-002;6.61796e+002;6.60707e+002;7.23000e-007;8.48042e+009;1.05388e-001;1.67730e-001;3.85446e-001;1.28652e-001;
3.11000e-007;6.39868e+006;3.00279e+006;-9.79457e+006;-2.26392e+006;-1.13196e+006;1.91960e+007;-4.52785e+006;-1.16654e+007;-6.39868e+006;-1.13196e+006;-2.78587e+007;-2.03280e+007;3.00279e+006;1.87083e+006;-2.26392e+006;-2.26392e+006;-1.50613e+007;1.16654e+007;1.13196e+006;7.53064e+006;9.40148e+006;5.50000e+000;1.45500e+002;8.50129e+004;8.81350e+000;4.65566e-001;5.24422e-001;1.00123e-002;6.00652e+002;6.00279e+002;5.67000e-007;5.41252e+009;3.33741e+001;5.84281e+001;1.96762e-001;7.50580e-002;
3.12000e-007;1.35361e+007;2.12363e+006;2.12363e+006;4.17083e+006;1.77069e+007;1.03888e+007;-1.02360e+006;-1.02360e+006;-6.21802e+006;3.14723e+006;-2.69957e+007;-1.14124e+007;-6.21802e+006;-1.02360e+006;-1.24360e+007;-1.02360e+006;-1.66069e+007;-1.03888e+007;-9.36525e+006;9.36525e+006;4.17083e+006;6.00000e+000;1.93279e+002;9.45384e+004;9.80104e+000;4.71648e-001;5.16980e-001;1.13722e-002;6.85860e+002;6.85450e+002;5.83000e-007;5.92033e+009;2.56108e+001;4.89130e+001;1.69460e-001;5.91425e-002;
3.13000e-007;7.42499e+006;1.14152e+007;-1.11068e+006;9.69774e+006;2.87948e+006;1.48500e+007;1.16207e+006;2.28303e+007;5.15224e+006;6.86965e+006;-2.67691e+007;5.15224e+006;5.70758e+006;8.58706e+006;-6.81826e+006;1.36879e+007;-5.65619e+006;6.06730e+005;1.16207e+006;2.27275e+006;1.20219e+007;6.50000e+000;2.39767e+002;9.86763e+004;1.02300e+001;4.73551e-001;5.14067e-001;1.23816e-002;7.27376e+002;7.26699e+002;5.90000e-007;6.21696e+009;1.98912e+001;4.11551e+001;1.44927e-001;4.66720e-002;
3.14000e-007;2.29050e+006;3.11618e+006;8.52286e+006;4.95411e+005;-5.07640e+006;-2.62077e+006;3.11618e+006;2.12536e+006;-1.08134e+007;2.78591e+006;-1.93362e+007;2.45563e+006;-1.91711e+007;-8.19259e+006;-7.86231e+006;-4.95411e+005;-1.06482e+007;-3.11618e+006;-5.57182e+006;5.57182e+006;3.11618e+006;7.00000e+000;2.93576e+002;9.92925e+004;1.02939e+001;4.69594e-001;5.16469e-001;1.39362e-002;7.26919e+002;7.26266e+002;5.90000e-007;6.21696e+009;1.51792e+001;3.38218e+001;1.17959e-001;3.53727e-002;
3.15000e-007;-2.67236e+006;1.58165e+006;3.16330e+006;-5.99773e+005;-2.78120e+006;4.90938e+005;4.90938e+005;-4.90938e+005;-4.25401e+006;3.16330e+006;-8.39919e+006;4.25401e+006;-4.25401e+006;-4.90938e+005;9.81877e+005;-9.81877e+005;5.34472e+006;3.76307e+006;1.58165e+006;2.67236e+006;2.07259e+006;7.50000e+000;3.47303e+002;9.74234e+004;1.01001e+001;4.61991e-001;5.22949e-001;1.50602e-002;6.97535e+002;6.97039e+002;5.86000e-007;6.04890e+009;1.17502e+001;2.80514e+001;9.52656e-002;2.67791e-002;
3.16000e-007;-1.34846e+005;3.77392e+005;-3.77392e+005;-1.26702e+006;-6.33511e+005;-2.56119e+005;1.21273e+005;-6.33511e+005;-1.64441e+006;-1.15932e+006;-3.51780e+006;-8.89630e+005;-2.27792e+006;-1.88696e+006;-7.54784e+005;-1.01090e+006;1.35725e+004;-1.36115e+006;-6.47083e+005;-8.76057e+005;-5.12238e+005;8.00000e+000;4.00212e+002;9.08077e+004;9.41427e+000;4.46447e-001;5.37217e-001;1.63355e-002;6.22283e+002;6.21955e+002;5.74000e-007;5.60035e+009;8.91030e+000;2.26899e+001;7.31680e-002;1.94361e-002;
3.17000e-007;-4.05909e+006;3.76220e+004;-1.57849e+006;-1.57849e+006;-2.44298e+006;-2.44298e+006;1.61611e+006;-1.57849e+006;4.09671e+006;-1.69135e+006;3.42033e+006;8.64488e+005;1.69135e+006;1.72898e+006;8.26866e+005;-6.76378e+005;3.76220e+004;9.77354e+005;-1.61611e+006;7.52439e+004;-3.76220e+004;8.50000e+000;4.50212e+002;8.01954e+004;8.31407e+000;4.28801e-001;5.53258e-001;1.79412e-002;5.28971e+002;5.28751e+002;5.57000e-007;5.13414e+009;6.58360e+000;1.78128e+001;5.48414e-002;1.38228e-002;
3.18000e-007;-4.53472e+006;1.92072e+006;-3.70019e+006;5.62090e+006;2.39319e+006;1.55866e+006;2.39319e+006;7.24126e+005;7.24126e+005;-4.17265e+006;8.84862e+006;2.03112e+006;4.42431e+006;-5.25884e+006;9.68315e+006;-1.66906e+006;2.03112e+006;0.00000e+000;-4.06225e+006;3.62063e+005;3.62063e+005;9.00000e+000;5.74061e+002;7.42481e+004;7.69749e+000;4.14642e-001;5.63906e-001;2.14523e-002;4.80904e+002;4.80624e+002;5.49000e-007;4.90636e+009;4.51476e+000;1.29338e+001;3.88197e-002;9.30805e-003;
3.19000e-007;-4.28527e+006;-8.24915e+006;-8.24915e+006;-4.28527e+006;-5.74227e+006;-1.57698e+007;-5.01377e+006;-5.74227e+006;4.69238e+006;-5.01377e+006;1.45700e+006;-6.79215e+006;-8.24915e+006;1.45700e+006;5.42088e+006;1.45700e+006;8.97765e+006;-4.28527e+006;-5.74227e+006;-5.74227e+006;-1.00275e+007;9.50000e+000;6.66242e+002;6.55112e+004;6.79172e+000;3.98316e-001;5.74021e-001;2.76631e-002;4.20045e+002;4.19636e+002;5.41000e-007;4.35306e+009;3.25169e+000;9.83294e+000;2.89695e-002;6.63651e-003;
