Name;OLED6_Kontakt2U_K12_U0.00e+000V 1;OLED6_Kontakt2U_K12_U5.00e-001V 1;OLED6_Kontakt2U_K12_U1.00e+000V 1;OLED6_Kontakt2U_K12_U1.50e+000V 1;OLED6_Kontakt2U_K12_U2.00e+000V 1;OLED6_Kontakt2U_K12_U2.50e+000V 1;OLED6_Kontakt2U_K12_U3.00e+000V 1;OLED6_Kontakt2U_K12_U3.50e+000V 1;OLED6_Kontakt2U_K12_U4.00e+000V 1;OLED6_Kontakt2U_K12_U4.50e+000V 1;OLED6_Kontakt2U_K12_U5.00e+000V 1;OLED6_Kontakt2U_K12_U5.50e+000V 1;OLED6_Kontakt2U_K12_U6.00e+000V 1;OLED6_Kontakt2U_K12_U6.50e+000V 1;OLED6_Kontakt2U_K12_U7.00e+000V 1;OLED6_Kontakt2U_K12_U7.50e+000V 1;OLED6_Kontakt2U_K12_U8.00e+000V 1;OLED6_Kontakt2U_K12_U8.50e+000V 1;OLED6_Kontakt2U_K12_U9.00e+000V 1;OLED6_Kontakt2U_K12_U9.50e+000V 1;OLED6_Kontakt2U_K12_U1.00e+001V 1;Name;OLED6_Kontakt2U_K12 1;OLED6_Kontakt2U_K12_U0.00e+000V_Leuchtdichte 1;OLED6_Kontakt2U_K12_U0.00e+000V_Lichtstrom 1;OLED6_Kontakt2U_K12_U0.00e+000V_CIEx 1;OLED6_Kontakt2U_K12_U0.00e+000V_CIEy 1;OLED6_Kontakt2U_K12_U0.00e+000V_CIEz 1;OLED6_Kontakt2U_K12_U0.00e+000V_Beleuchtungsstärke 1;OLED6_Kontakt2U_K12_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED6_Kontakt2U_K12_U0.00e+000V_PeakX 1;OLED6_Kontakt2U_K12_U0.00e+000V_PeakY 1;OLED6_Kontakt2U_K12_U0.00e+000V_PEfficiency 1;OLED6_Kontakt2U_K12_U0.00e+000V_CEfficiency 1;OLED6_Kontakt2U_K12_U0.00e+000V_EQE 1;OLED6_Kontakt2U_K12_U0.00e+000V_EPCE 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);Power Efficiency (lm/W);Current Efficiency (cd/A);EQE (1);EPCE (1);
3.00000e-007;-1.96455e+007;-7.53916e+006;-2.71847e+007;-4.22630e+007;-4.68302e+007;3.47238e+007;-7.53916e+006;-1.50783e+007;-2.97197e+006;-6.64757e+007;4.56719e+006;-1.96455e+007;-7.38991e+008;-2.71847e+007;-1.21064e+007;4.56719e+006;-1.17873e+008;1.21064e+007;-6.64757e+007;-0.00000e+000;-7.10429e+007;0.00000e+000;2.75152e-006;-6.21918e+000;-6.44758e-004;5.27427e+000;5.13914e+000;-9.41341e+000;2.18203e-001;2.93957e-001;3.08000e-007;7.39383e+007;0.00000e+000;0.00000e+000;0.00000e+000;0.00000e+000;
3.01000e-007;-1.82301e+007;-3.65657e+007;-5.52182e+007;1.81244e+007;1.82301e+007;3.71993e+007;1.84413e+007;-7.35538e+007;-3.70937e+007;1.81244e+007;-7.35538e+007;-5.53238e+007;-6.82221e+008;1.82301e+007;1.05604e+005;-7.34482e+007;-1.85469e+007;-1.82301e+007;-3.69881e+007;2.11208e+005;-5.50070e+007;5.00000e-001;1.75521e-003;8.85850e+000;9.18383e-004;9.98889e-001;1.58481e+000;-1.58370e+000;-1.50065e-001;-9.09283e-002;7.91000e-007;3.18235e+007;3.17110e+003;5.04697e+002;-3.80320e+000;-1.70994e+001;
3.02000e-007;2.45615e+007;2.08993e+007;3.81363e+007;5.53733e+007;1.04496e+007;5.59104e+007;-6.78738e+006;-6.25024e+006;1.41119e+007;-0.00000e+000;1.04496e+007;-1.35748e+007;-5.71946e+008;3.66225e+006;-3.12512e+006;3.13489e+007;1.77741e+007;3.66225e+006;2.82238e+007;2.08993e+007;-1.66999e+007;1.00000e+000;1.33103e-002;-1.69788e+000;-1.76023e-004;2.68861e-001;-7.72414e-002;8.08380e-001;2.39167e-001;2.56326e-001;7.87000e-007;7.15723e+007;-4.00745e+001;-1.27561e+001;1.10007e+000;1.79686e+000;
3.03000e-007;8.99244e+006;-1.95529e+007;4.45781e+007;8.99244e+006;-1.25126e+007;1.95529e+007;3.55856e+007;4.45781e+007;6.06108e+007;-4.10579e+007;2.15050e+007;-3.52015e+006;-5.70139e+008;-3.20655e+007;-3.20655e+007;-1.25126e+007;6.76511e+007;3.52015e+006;-4.80982e+007;-0.00000e+000;1.25126e+007;1.50000e+000;6.84939e-002;-1.49869e+001;-1.55373e-003;5.54403e-001;5.19273e-001;-7.36754e-002;1.38973e-001;1.26693e-001;7.91000e-007;5.95391e+007;-4.58267e+001;-2.18807e+001;1.53195e-001;1.35265e-001;
3.04000e-007;-3.21141e+007;-2.96570e+007;1.72857e+007;9.91415e+006;-2.71998e+007;1.23713e+007;4.91434e+006;2.22855e+007;-1.23713e+007;2.22855e+007;-5.93140e+007;-1.48285e+007;-4.96712e+008;-0.00000e+000;1.98283e+007;5.19424e+007;4.69426e+007;-0.00000e+000;3.46568e+007;1.23713e+007;1.98283e+007;2.00000e+000;2.33818e-001;2.47735e+000;2.56833e-004;1.65336e-001;1.43075e-001;6.91589e-001;1.53713e-002;8.48226e-002;7.87000e-007;3.98206e+007;1.66429e+000;1.05952e+000;7.57487e-003;3.28702e-003;
3.05000e-007;2.11115e+007;-2.85987e+007;3.47357e+007;-1.22740e+007;3.47357e+007;1.35025e+006;3.47357e+007;4.22229e+007;2.11115e+007;-2.11115e+007;-2.11115e+007;-1.36242e+007;-4.42112e+008;3.95224e+007;-1.09237e+007;1.97612e+007;7.48724e+006;1.35025e+006;-7.48724e+006;1.36242e+007;3.60860e+007;2.50000e+000;9.35818e-001;6.45339e+001;6.69040e-003;6.45979e-001;3.03601e-001;5.04199e-002;1.56526e+000;1.68626e+000;3.02000e-007;5.59104e+007;8.66576e+000;6.89599e+000;9.22316e-002;6.69047e-002;
3.06000e-007;-9.88720e+006;2.56842e+007;-1.07315e+007;1.68852e+006;3.55714e+007;-3.81042e+007;-1.07315e+007;4.22129e+006;2.39957e+007;-1.24200e+007;1.15757e+007;1.41085e+007;-3.83331e+008;3.72599e+007;5.05241e+007;-1.32642e+007;-1.07315e+007;2.39957e+007;-3.47271e+007;-3.21944e+007;1.68852e+006;3.00000e+000;2.82455e+000;9.31136e+002;9.65333e-002;4.65007e-001;5.28265e-001;6.72740e-003;6.54207e+000;6.41365e+000;5.51000e-007;6.97749e+007;3.45218e+001;3.29659e+001;1.09631e-001;7.72050e-002;
3.07000e-007;-1.96028e+007;6.33976e+006;1.12157e+007;9.85085e+006;7.70462e+006;-2.31139e+007;-2.31139e+007;2.87712e+007;-2.73074e+007;-7.70462e+006;-2.31139e+007;1.40444e+007;-3.82017e+008;1.40444e+007;2.94536e+007;-2.66250e+007;-2.31139e+007;-2.66250e+007;-4.87595e+006;-1.18981e+007;-1.96028e+007;3.50000e+000;5.48485e+000;2.20957e+003;2.29072e-001;4.61125e-001;5.28867e-001;1.00072e-002;1.52495e+001;1.53433e+001;5.58000e-007;1.53014e+008;3.61598e+001;4.02850e+001;1.33008e-001;7.94371e-002;
3.08000e-007;7.39383e+007;-3.07669e+006;1.38695e+007;-6.15338e+006;2.08043e+007;2.77391e+007;2.69577e+007;-3.07669e+006;2.38810e+007;-9.23007e+006;2.00229e+007;-5.62107e+007;-2.75681e+008;6.93477e+006;3.08158e+007;-9.23007e+006;2.08043e+007;7.81389e+005;-3.07669e+006;4.69806e+007;-1.84601e+007;4.00000e+000;8.98152e+000;3.99366e+003;4.14032e-001;4.61001e-001;5.27270e-001;1.17293e-002;2.78505e+001;2.78371e+001;5.55000e-007;2.76598e+008;3.49229e+001;4.44653e+001;1.47669e-001;7.75217e-002;
3.09000e-007;1.76144e+007;6.93348e+006;2.39233e+007;-6.24574e+005;7.55805e+006;-9.43177e+006;1.63652e+007;-4.27868e+007;-0.00000e+000;6.93348e+006;1.82390e+007;-1.94881e+007;-2.65465e+008;8.18262e+006;-6.24574e+005;-1.88635e+007;8.18262e+006;-9.43177e+006;-1.24915e+006;8.18262e+006;1.38670e+007;4.50000e+000;1.29085e+001;1.75351e+003;1.81791e-001;6.46799e-001;3.53455e-001;-2.53824e-004;2.90174e+001;2.91305e+001;6.12000e-007;2.96376e+008;9.48354e+000;1.35842e+001;1.17656e-001;4.99540e-002;
